172.64.189.164,4,4,0.00,151.78,78.78,LAX
104.25.47.93,4,4,0.00,152.92,77.02,LAX
104.18.204.218,4,4,0.00,153.34,73.90,LAX
172.66.146.13,4,4,0.00,152.09,72.65,LAX
141.101.115.140,4,4,0.00,153.80,71.67,LAX
104.18.129.195,4,4,0.00,152.52,69.94,LAX
104.24.198.141,4,4,0.00,151.84,69.66,LAX
198.41.199.101,4,4,0.00,151.97,69.56,LAX
172.66.130.215,4,4,0.00,154.04,69.46,LAX
104.25.175.60,4,4,0.00,152.97,65.17,LAX
