172.64.67.122,4,4,0.00,149.66,78.36,LAX
172.66.157.158,4,4,0.00,150.87,70.44,LAX
104.27.119.195,4,4,0.00,154.15,68.03,SJC
104.25.125.56,4,4,0.00,153.10,66.09,LAX
104.25.138.205,4,4,0.00,152.60,64.85,LAX
104.25.96.98,4,4,0.00,152.35,64.69,LAX
104.17.167.229,4,4,0.00,152.67,58.02,LAX
104.25.151.222,4,4,0.00,153.60,57.64,LAX
104.25.220.196,4,4,0.00,153.70,47.63,LAX
172.64.150.243,4,4,0.00,152.14,39.37,LAX
