104.27.87.171,4,4,0.00,159.43,74.90,LAX
172.64.80.225,4,4,0.00,156.56,73.31,LAX
104.25.227.13,4,4,0.00,156.40,71.56,LAX
141.101.115.188,4,4,0.00,159.62,69.15,LAX
172.66.160.208,4,4,0.00,159.62,69.10,LAX
198.41.207.155,4,4,0.00,157.85,67.77,LAX
198.41.205.1,4,4,0.00,158.26,65.70,LAX
104.19.220.81,4,4,0.00,159.80,65.66,LAX
104.27.192.239,4,4,0.00,158.41,62.17,SJC
141.101.122.8,4,4,0.00,159.25,1.75,LAX
