104.24.254.114,4,4,0.00,159.76,14.01,LAX
104.25.172.1,4,4,0.00,160.33,13.60,LAX
104.25.164.133,4,4,0.00,161.11,13.17,LAX
104.25.121.49,4,4,0.00,159.94,12.89,LAX
104.19.202.174,4,4,0.00,155.21,12.81,LAX
104.19.163.218,4,4,0.00,160.10,12.75,LAX
104.27.89.227,4,4,0.00,160.40,12.67,LAX
172.67.243.3,4,4,0.00,161.08,11.90,LAX
104.18.162.124,4,4,0.00,159.51,7.50,LAX
104.18.158.3,4,4,0.00,159.30,7.34,LAX
