172.64.76.30,4,4,0.00,157.82,74.28,LAX
104.25.149.196,4,4,0.00,157.34,72.97,LAX
198.41.205.15,4,4,0.00,157.66,72.26,LAX
104.19.176.22,4,4,0.00,156.38,70.65,LAX
104.25.71.51,4,4,0.00,155.73,67.94,LAX
173.245.49.89,4,4,0.00,157.11,60.33,LAX
104.25.117.117,4,4,0.00,157.51,56.73,LAX
172.67.255.217,4,4,0.00,157.76,55.36,LAX
172.66.212.164,4,4,0.00,158.77,51.35,LAX
104.24.245.147,4,4,0.00,158.51,30.95,LAX
