104.17.152.19,4,4,0.00,172.74,74.50,SJC
104.17.145.149,4,4,0.00,171.46,73.47,SJC
104.17.154.206,4,4,0.00,174.93,73.03,SJC
104.17.158.153,4,4,0.00,164.34,72.37,SJC
104.17.157.20,4,4,0.00,164.61,72.14,SJC
104.17.142.16,4,4,0.00,166.69,64.15,SJC
104.17.130.87,4,4,0.00,158.14,63.52,SJC
104.17.132.21,4,4,0.00,173.36,63.50,SJC
104.17.135.254,4,4,0.00,166.46,58.47,SJC
172.67.79.168,4,4,0.00,174.89,41.72,HKG
