104.21.223.135,4,4,0.00,160.89,73.84,LAX
172.66.207.2,4,4,0.00,156.82,71.84,LAX
172.64.80.145,4,4,0.00,159.18,71.83,LAX
104.21.40.106,4,4,0.00,162.39,71.64,LAX
104.27.45.129,4,4,0.00,161.82,71.32,LAX
173.245.58.194,4,4,0.00,162.79,66.88,LAX
104.25.95.229,4,4,0.00,162.57,66.87,LAX
104.25.124.109,4,4,0.00,162.65,65.93,LAX
104.21.35.181,4,4,0.00,162.99,58.80,LAX
104.25.140.164,4,4,0.00,162.62,54.34,LAX
