141.101.121.167,4,4,0.00,164.01,71.30,SJC
172.67.247.243,4,4,0.00,162.97,70.25,SJC
188.114.96.174,4,4,0.00,163.79,67.85,SJC
141.101.120.211,4,4,0.00,162.57,66.51,SJC
172.64.89.30,4,4,0.00,160.71,53.02,SJC
104.25.67.209,4,4,0.00,163.54,21.87,LAX
141.101.114.26,4,4,0.00,158.97,18.05,LAX
104.18.135.54,4,4,0.00,163.17,14.41,LAX
104.24.44.23,4,4,0.00,161.93,11.96,LAX
104.24.217.124,4,4,0.00,163.45,3.20,LAX
