104.17.143.47,4,4,0.00,158.90,73.50,SJC
104.17.142.42,4,4,0.00,161.10,72.11,SJC
104.17.156.220,4,4,0.00,159.52,71.86,SJC
108.162.198.177,4,4,0.00,162.24,71.33,SJC
104.17.153.117,4,4,0.00,160.39,70.41,SJC
104.17.128.27,4,4,0.00,157.86,68.36,SJC
104.17.154.63,4,4,0.00,161.38,67.43,SJC
104.17.132.57,4,4,0.00,163.71,67.09,SJC
104.17.136.166,4,4,0.00,163.91,60.87,SJC
104.17.131.247,4,4,0.00,164.10,56.69,SJC
