104.21.109.228,4,4,0.00,194.94,65.21,SJC
104.21.107.115,4,4,0.00,194.33,62.45,SJC
172.67.67.58,4,4,0.00,180.95,61.76,HKG
172.67.145.94,4,4,0.00,197.65,61.45,SJC
172.66.217.225,4,4,0.00,192.78,59.57,SJC
104.21.88.9,4,4,0.00,198.12,51.42,SJC
104.18.50.247,4,4,0.00,189.23,51.23,LAX
104.21.224.113,4,4,0.00,173.46,35.55,SJC
104.24.238.11,4,4,0.00,191.08,1.12,LAX
