104.17.142.144,4,4,0.00,172.78,74.17,SJC
104.17.144.20,4,4,0.00,169.91,73.51,SJC
198.41.219.74,4,4,0.00,166.27,73.26,SJC
104.17.138.217,4,4,0.00,171.04,73.14,SJC
104.17.135.157,4,4,0.00,169.47,71.06,SJC
104.17.132.175,4,4,0.00,180.61,66.46,SJC
104.17.149.19,4,4,0.00,168.35,60.82,SJC
172.67.74.240,4,4,0.00,178.16,59.30,HKG
172.67.76.142,4,4,0.00,181.62,42.85,HKG
104.24.170.226,4,4,0.00,173.96,1.50,LAX
