104.25.78.220,4,4,0.00,159.74,70.03,LAX
104.21.34.98,4,4,0.00,161.02,69.77,LAX
104.25.163.125,4,4,0.00,161.35,69.45,LAX
104.21.46.225,4,4,0.00,159.66,68.84,LAX
104.25.168.198,4,4,0.00,162.17,68.35,LAX
104.21.209.162,4,4,0.00,161.32,66.90,LAX
188.114.96.169,4,4,0.00,161.87,66.50,LAX
104.18.134.212,4,4,0.00,162.23,60.80,LAX
104.27.46.251,4,4,0.00,159.29,54.55,LAX
104.25.141.100,4,4,0.00,159.99,42.17,LAX
